Afinidad electrÃ³nica,Potencial de IonizaciÃ³n,Electronegatividad,Potencial QuÃ­mico,Electrofilicidad,Dureza,Blandura,Homo ,Lumo,Poder electrodonador,Poder electroaceptor,Electrofilicidad neta,Nucleofilicidad,Peso molecular,LOGP,Angulos rotables,Aceptores,Donadores,Area superficial,Solubilidad acuosa,Permeabilidad Caco2 ,Intestinal absorption (human),Skin Permeability,P-glycoprotein substrate,P-glycoprotein I inhibitor,P-glycoprotein II inhibitor,VDss (human),Fraction unbound (human),BBB permeability,CNS permeability,CYP2D6 substrate,CYP3A4 substrate,CYP1A2 inhibitior,CYP2C19 inhibitior,CYP2C9 inhibitior,CYP2D6 inhibitior,CYP3A4 inhibitior,Total Clearance,Renal OCT2 substrate,AMES toxicity,Max. tolerated dose (human),hERG I inhibitor,hERG II inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,<i>T.Pyriformis</i> toxicity,Minnow toxicity,Volume,GPCR Ligand,Ion channel modulator,Kinase inhibitor,Nuclear receptor ligand,Protease inhibidor,Enzyme inhibidor
-0.1856,7.6256,3.7200,-3.7200,1.7716,3.9056,0.1280,-7.6256,0.1856,4.1198,0.3998,4.5196,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.4380,1.0090,93.3800,-2.7340,Yes,Yes,Yes,0.0150,0.1100,1.2930,-1.5050,No,Yes,No,Yes,No,Yes,No,0.3480,No,Yes,0.2500,Yes,Yes,2.5760,0.5440,No,No,0.2870,-0.8910,410.1700,0.1340,-0.0770,-0.1230,0.4200,-0.0050,0.2020
-0.1856,7.6256,3.7200,-3.7200,1.7716,3.9056,0.1280,-7.6256,0.1856,4.1198,0.3998,4.5196,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.4380,1.0090,93.3800,-2.7340,Yes,Yes,Yes,0.0150,0.1100,1.2930,-1.5050,No,Yes,No,Yes,No,Yes,No,0.3480,No,Yes,0.2500,Yes,Yes,2.5760,0.5440,No,No,0.2870,-0.8910,410.1700,0.1340,-0.0770,-0.1230,0.4200,-0.0050,0.2020
-0.1572,7.6506,3.7467,-3.7467,1.7979,3.9039,0.1281,-7.6506,0.1572,4.1592,0.4125,4.5717,#VALOR!,477.9290,7.4006,9.0000,2.0000,0.0000,195.6140,-6.3750,1.0350,93.3990,-2.7340,Yes,Yes,Yes,0.0780,0.1000,1.2230,-1.3760,No,Yes,No,Yes,No,Yes,No,0.1870,No,Yes,0.2570,No,Yes,2.5830,0.5480,No,No,0.2870,-0.7940,409.6100,0.1250,-0.0880,-0.1280,0.3840,0.0640,0.2600
-0.2817,7.4325,3.5754,-3.5754,1.6571,3.8571,0.1296,-7.4325,0.2817,3.9270,0.3516,4.2785,#VALOR!,477.9290,7.4022,10.0000,2.0000,0.0000,195.6140,-6.3390,1.0190,93.3040,-2.7350,Yes,Yes,Yes,0.2420,0.1050,1.2380,-1.4080,No,Yes,No,Yes,No,Yes,No,0.2050,No,Yes,0.2150,Yes,Yes,2.6050,0.5980,No,No,0.2880,1.1850,409.8200,0.1120,-0.1200,-0.1110,0.4520,0.0620,0.2460
-0.2043,7.5213,3.6585,-3.6585,1.7325,3.8628,0.1294,-7.5213,0.2043,4.0446,0.3861,4.4307,#VALOR!,477.9290,7.4022,10.0000,2.0000,0.0000,195.6140,-6.3390,1.0190,93.3040,-2.7350,Yes,Yes,Yes,0.2420,0.1050,1.2380,-1.4080,No,Yes,No,Yes,No,Yes,No,0.2050,No,Yes,0.2150,Yes,Yes,2.6050,0.5980,No,No,0.2880,1.1850,409.8200,0.1120,-0.1200,-0.1110,0.4520,0.0620,0.2460
-0.2817,7.4326,3.5755,-3.5755,1.6572,3.8572,0.1296,-7.4326,0.2817,3.9270,0.3516,4.2786,#VALOR!,477.9290,7.4022,10.0000,2.0000,0.0000,195.6140,-6.3390,1.0190,93.3040,-2.7350,Yes,Yes,Yes,0.2420,0.1050,1.2380,-1.4080,No,Yes,No,Yes,No,Yes,No,0.2050,No,Yes,0.2150,Yes,Yes,2.6050,0.5980,No,No,0.2880,1.1850,409.8200,0.1120,-0.1200,-0.1110,0.4520,0.0620,0.2460
-0.2718,7.4559,3.5920,-3.5920,1.6697,3.8639,0.1294,-7.4559,0.2718,3.9487,0.3566,4.3053,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2719,7.4559,3.5920,-3.5920,1.6696,3.8639,0.1294,-7.4559,0.2719,3.9486,0.3566,4.3052,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2166,7.5270,3.6552,-3.6552,1.7254,3.8718,0.1291,-7.5270,0.2166,4.0370,0.3817,4.4187,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2719,7.4559,3.5920,-3.5920,1.6696,3.8639,0.1294,-7.4559,0.2719,3.9486,0.3566,4.3052,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2719,7.4559,3.5920,-3.5920,1.6696,3.8639,0.1294,-7.4559,0.2719,3.9486,0.3566,4.3052,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2638,7.4604,3.5983,-3.5983,1.6762,3.8621,0.1295,-7.4604,0.2638,3.9581,0.3599,4.3180,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2896,7.4284,3.5694,-3.5694,1.6507,3.8590,0.1296,-7.4284,0.2896,3.9178,0.3484,4.2662,#VALOR!,477.9290,7.4022,10.0000,2.0000,0.0000,195.6140,-6.3390,1.0190,93.3040,-2.7350,Yes,Yes,Yes,0.2420,0.1050,1.2380,-1.4080,No,Yes,No,Yes,No,Yes,No,0.2050,No,Yes,0.2150,Yes,Yes,2.6050,0.5980,No,No,0.2880,1.1850,409.8200,0.1120,-0.1200,-0.1110,0.4520,0.0620,0.2460
-0.3127,7.3915,3.5394,-3.5394,1.6261,3.8521,0.1298,-7.3915,0.3127,3.8773,0.3379,4.2151,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2636,7.4602,3.5983,-3.5983,1.6763,3.8619,0.1295,-7.4602,0.2636,3.9582,0.3599,4.3181,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2636,7.4603,3.5983,-3.5983,1.6763,3.8620,0.1295,-7.4603,0.2636,3.9583,0.3599,4.3182,#VALOR!,477.9290,7.4006,11.0000,2.0000,0.0000,195.6140,-6.3170,1.0140,93.2360,-2.7350,Yes,Yes,Yes,0.3520,0.1050,1.2810,-1.5130,No,Yes,No,Yes,No,Yes,No,0.3160,No,Yes,0.2340,Yes,Yes,2.5840,0.5700,No,No,0.2880,0.5360,410.1700,0.1430,-0.0910,-0.0870,0.4810,0.0020,0.1920
-0.2139,7.5108,3.6485,-3.6485,1.7232,3.8624,0.1295,-7.5108,0.2139,4.0302,0.3818,4.4120,#VALOR!,477.9290,7.4022,10.0000,2.0000,0.0000,195.6140,-6.3390,1.0190,93.3040,-2.7350,Yes,Yes,Yes,0.2420,0.1050,1.2380,-1.4080,No,Yes,No,Yes,No,Yes,No,0.2050,No,Yes,0.2150,Yes,Yes,2.6050,0.5980,No,No,0.2880,1.1850,409.8200,0.1120,-0.1200,-0.1110,0.4520,0.0620,0.2460
-0.2898,7.4286,3.5694,-3.5694,1.6507,3.8592,0.1296,-7.4286,0.2898,3.9178,0.3484,4.2662,#VALOR!,477.9290,7.4022,10.0000,2.0000,0.0000,195.6140,-6.3390,1.0190,93.3040,-2.7350,Yes,Yes,Yes,0.2420,0.1050,1.2380,-1.4080,No,Yes,No,Yes,No,Yes,No,0.2050,No,Yes,0.2150,Yes,Yes,2.6050,0.5980,No,No,0.2880,1.1850,409.8200,0.1120,-0.1200,-0.1110,0.4520,0.0620,0.2460
-0.1148,7.7192,3.8022,-3.8022,1.8454,3.9170,0.1276,-7.7192,0.1148,4.2361,0.4339,4.6700,#VALOR!,495.9190,7.6978,10.0000,2.0000,0.0000,199.7800,-6.3280,0.9980,92.0980,-2.7350,Yes,Yes,Yes,0.2750,0.0950,1.2030,-1.3870,No,Yes,No,Yes,No,Yes,No,0.0700,No,Yes,0.1480,Yes,Yes,2.6070,0.3370,No,No,0.2880,-0.4890,414.2100,-0.0050,-0.0080,-0.0230,0.2620,-0.1530,0.1190
-0.0673,7.7661,3.8494,-3.8494,1.8916,3.9167,0.1277,-7.7661,0.0673,4.3059,0.4565,4.7624,#VALOR!,495.9190,7.6978,10.0000,2.0000,0.0000,199.7800,-6.3280,0.9980,92.0980,-2.7350,Yes,Yes,Yes,0.2750,0.0950,1.2030,-1.3870,No,Yes,No,Yes,No,Yes,No,0.0700,No,Yes,0.1480,Yes,Yes,2.6070,0.3370,No,No,0.2880,-0.4890,414.2100,-0.0050,-0.0080,-0.0230,0.2620,-0.1530,0.1190
-0.1148,7.7193,3.8022,-3.8022,1.8454,3.9170,0.1276,-7.7193,0.1148,4.2362,0.4339,4.6701,#VALOR!,495.9190,7.6978,10.0000,2.0000,0.0000,199.7800,-6.3280,0.9980,92.0980,-2.7350,Yes,Yes,Yes,0.2750,0.0950,1.2030,-1.3870,No,Yes,No,Yes,No,Yes,No,0.0700,No,Yes,0.1480,Yes,Yes,2.6070,0.3370,No,No,0.2880,-0.4890,414.2100,-0.0050,-0.0080,-0.0230,0.2620,-0.1530,0.1190
-0.1224,7.7136,3.7956,-3.7956,1.8385,3.9180,0.1276,-7.7136,0.1224,4.2261,0.4305,4.6565,#VALOR!,495.9190,7.6978,10.0000,2.0000,0.0000,199.7800,-6.3280,0.9980,92.0980,-2.7350,Yes,Yes,Yes,0.2750,0.0950,1.2030,-1.3870,No,Yes,No,Yes,No,Yes,No,0.0700,No,Yes,0.1480,Yes,Yes,2.6070,0.3370,No,No,0.2880,-0.4890,414.2100,-0.0050,-0.0080,-0.0230,0.2620,-0.1530,0.1190
-0.0693,7.7648,3.8478,-3.8478,1.8899,3.9170,0.1276,-7.7648,0.0693,4.3034,0.4556,4.7590,#VALOR!,495.9190,7.6978,10.0000,2.0000,0.0000,199.7800,-6.3280,0.9980,92.0980,-2.7350,Yes,Yes,Yes,0.2750,0.0950,1.2030,-1.3870,No,Yes,No,Yes,No,Yes,No,0.0700,No,Yes,0.1480,Yes,Yes,2.6070,0.3370,No,No,0.2880,-0.4890,414.2100,-0.0050,-0.0080,-0.0230,0.2620,-0.1530,0.1190
-0.1224,7.7136,3.7956,-3.7956,1.8385,3.9180,0.1276,-7.7136,0.1224,4.2260,0.4305,4.6565,#VALOR!,495.9190,7.6978,10.0000,2.0000,0.0000,199.7800,-6.3280,0.9980,92.0980,-2.7350,Yes,Yes,Yes,0.2750,0.0950,1.2030,-1.3870,No,Yes,No,Yes,No,Yes,No,0.0700,No,Yes,0.1480,Yes,Yes,2.6070,0.3370,No,No,0.2880,-0.4890,414.2100,-0.0050,-0.0080,-0.0230,0.2620,-0.1530,0.1190
-0.0383,7.7869,3.8743,-3.8743,1.9182,3.9126,0.1278,-7.7869,0.0383,4.3444,0.4701,4.8145,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.0383,7.7867,3.8742,-3.8742,1.9181,3.9125,0.1278,-7.7867,0.0383,4.3443,0.4701,4.8143,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.1739,7.6402,3.7331,-3.7331,1.7835,3.9071,0.1280,-7.6402,0.1739,4.1384,0.4053,4.5437,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0653,7.7557,3.8452,-3.8452,1.8904,3.9105,0.1279,-7.7557,0.0653,4.3018,0.4567,4.7585,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.1740,7.6402,3.7331,-3.7331,1.7834,3.9071,0.1280,-7.6402,0.1740,4.1384,0.4053,4.5436,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0927,7.7128,3.8101,-3.8101,1.8598,3.9027,0.1281,-7.7128,0.0927,4.2527,0.4426,4.6953,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.0830,7.7361,3.8266,-3.8266,1.8727,3.9096,0.1279,-7.7361,0.0830,4.2747,0.4481,4.7227,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0050,7.8135,3.9042,-3.9042,1.9496,3.9093,0.1279,-7.8135,0.0050,4.3904,0.4862,4.8766,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0830,7.7361,3.8265,-3.8265,1.8727,3.9095,0.1279,-7.7361,0.0830,4.2746,0.4481,4.7227,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.1740,7.6402,3.7331,-3.7331,1.7834,3.9071,0.1280,-7.6402,0.1740,4.1383,0.4053,4.5436,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0654,7.7556,3.8451,-3.8451,1.8904,3.9105,0.1279,-7.7556,0.0654,4.3017,0.4566,4.7584,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.1739,7.6402,3.7332,-3.7332,1.7835,3.9071,0.1280,-7.6402,0.1739,4.1385,0.4053,4.5438,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.1353,7.6758,3.7703,-3.7703,1.8199,3.9055,0.1280,-7.6758,0.1353,4.1932,0.4229,4.6161,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.0776,7.7425,3.8324,-3.8324,1.8782,3.9100,0.1279,-7.7425,0.0776,4.2832,0.4507,4.7339,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.0419,7.7808,3.8694,-3.8694,1.9140,3.9114,0.1278,-7.7808,0.0419,4.3376,0.4682,4.8058,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.0613,7.7687,3.8537,-3.8537,1.8967,3.9150,0.1277,-7.7687,0.0613,4.3129,0.4592,4.7721,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.0921,7.7340,3.8209,-3.8209,1.8655,3.9131,0.1278,-7.7340,0.0921,4.2651,0.4442,4.7093,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.1801,7.6367,3.7283,-3.7283,1.7782,3.9084,0.1279,-7.6367,0.1801,4.1309,0.4026,4.5335,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0938,7.7310,3.8186,-3.8186,1.8635,3.9124,0.1278,-7.7310,0.0938,4.2619,0.4433,4.7052,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.1802,7.6366,3.7282,-3.7282,1.7781,3.9084,0.1279,-7.6366,0.1802,4.1308,0.4026,4.5334,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.1441,7.6724,3.7641,-3.7641,1.8127,3.9083,0.1279,-7.6724,0.1441,4.1833,0.4191,4.6024,#VALOR!,495.9190,7.6962,10.0000,2.0000,0.0000,199.7800,-6.4260,1.0270,92.2110,-2.7340,Yes,Yes,Yes,0.0790,0.1010,1.2450,-1.4130,No,Yes,No,Yes,No,Yes,No,0.1550,No,Yes,0.2510,No,Yes,2.5930,0.3560,No,No,0.2870,-0.8630,414.5600,0.1410,-0.0620,-0.1000,0.4050,-0.0060,0.2620
-0.0879,7.7430,3.8275,-3.8275,1.8708,3.9155,0.1277,-7.7430,0.0879,4.2740,0.4465,4.7205,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0359,7.7963,3.8802,-3.8802,1.9223,3.9161,0.1277,-7.7963,0.0359,4.3519,0.4717,4.8236,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0878,7.7431,3.8276,-3.8276,1.8709,3.9155,0.1277,-7.7431,0.0878,4.2741,0.4465,4.7207,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.1802,7.6367,3.7283,-3.7283,1.7782,3.9085,0.1279,-7.6367,0.1802,4.1309,0.4026,4.5335,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.0937,7.7310,3.8186,-3.8186,1.8636,3.9123,0.1278,-7.7310,0.0937,4.2619,0.4433,4.7052,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
-0.1802,7.6366,3.7282,-3.7282,1.7782,3.9084,0.1279,-7.6366,0.1802,4.1308,0.4026,4.5334,#VALOR!,495.9190,7.6978,11.0000,2.0000,0.0000,199.7800,-6.4640,1.0180,92.1360,-2.7350,Yes,Yes,Yes,-0.1590,0.1120,1.2750,-1.5090,No,Yes,No,Yes,No,Yes,No,0.1590,No,No,0.2590,No,Yes,2.5050,0.4930,No,No,0.2860,-2.3310,414.7800,0.1220,-0.0790,-0.1230,0.4120,-0.0110,0.2570
